Sound	*Index	Redirect	Channel	FileName	IsLocal	IsMusic	IsAmbientScene	IsAmbientEvent	IsUI	Volume Min	Volume Max	Pitch Min	Pitch Max	Group Size	Group Weight	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Falloff	LFEMix	3dSpread	Priority	Stream	Is2D	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3	HDOptOut	Delay	4737
cain_act3_q4_after	3714	cain_act3_q4_after_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q1_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q4_early	3715	cain_act3_q4_early_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q1_early_act3.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q4_success	3716	cain_act3_q4_success_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q1_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q5_after	3717	cain_act3_q5_after_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q5_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q5_after_va	3718	cain_act3_q5_after_va_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q5_after_va.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q5_early	3719	cain_act3_q5_early_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q5_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q5_success	3720	cain_act3_q5_success_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q5_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q6_after	3721	cain_act3_q6_after_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q6_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q6_after_va	3722	cain_act3_q6_after_va_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q6_after_va.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q6_early	3723	cain_act3_q6_early_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q6_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act3_q6_success	3724	cain_act3_q6_success_hd	vo/eax/dialog_sd	act3\cain\cain_act3_q6_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_greeting	3725	cain_act4_greeting_hd	vo/eax/dialog_sd	act4\cain\cain_act4_hellomyfriend.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_gossip_1	3726	cain_act4_gossip_1_hd	vo/eax/dialog_sd	act4\cain\cain_act4_gossip_01.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_intro	3727	cain_act4_intro_hd	vo/eax/dialog_sd	act4\cain\cain_act4_intro.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q1_after	3728	cain_act4_q1_after_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q1_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q1_early	3729	cain_act4_q1_early_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q1_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q1_success	3730	cain_act4_q1_success_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q1_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q2_after	3731	cain_act4_q2_after_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q2_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q2_success	3732	cain_act4_q2_success_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q2_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q2_successexp	3733	cain_act4_q2_successexp_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q2_successfulExp.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q3_init_has_stone	3734	cain_act4_q3_init_has_stone_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q3_inithasstone.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q3_init_no_stone	3735	cain_act4_q3_init_no_stone_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q3_initnostone.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
cain_act4_q3_success	3736	cain_act4_q3_success_hd	vo/eax/dialog_sd	act4\cain\cain_act4_q3_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_greeting_1	3737	charsi_greeting_hd1	vo/eax/dialog_sd	act1\charsi\cha_greetings.wav	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_2	3738		vo/eax/dialog_sd	act1\charsi\cha_goodtoseeyou.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_inactive_1	3739	charsi_greeting_inactive_hd1	vo/eax/dialog_sd	act1\charsi\cha_yes.wav	1	0	0	0	0	210	210	100	100	3	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_inactive_2	3740		vo/eax/dialog_sd	act1\charsi\cha_whatcanidoforyou.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_inactive_3	3741		vo/eax/dialog_sd	act1\charsi\cha_whatchaneed.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_return	3742	charsi_greeting_return_hd	vo/eax/dialog_sd	act1\charsi\cha_heythere.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_time_1	3743	charsi_greeting_time_1_hd	vo/eax/dialog_sd	act1\charsi\cha_goodmorning.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_time_2	3744	charsi_greeting_time_2_hd	vo/eax/dialog_sd	act1\charsi\cha_goodday.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_greeting_time_3	3745	charsi_greeting_time_3_hd	vo/eax/dialog_sd	act1\charsi\cha_goodevening.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
charsi_act1_gossip_1	3746	charsi_act1_gossip_1_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_01.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_2	3747	charsi_act1_gossip_2_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_02.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_3	3748	charsi_act1_gossip_3_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_03.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_4	3749	charsi_act1_gossip_4_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_04.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_5	3750	charsi_act1_gossip_5_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_05.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_6	3751	charsi_act1_gossip_6_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_06.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_gossip_bar	3752	charsi_act1_gossip_bar_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_gossip_bar.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_intro	3753	charsi_act1_intro_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_intro.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_intro_bar	3754	charsi_act1_intro_bar_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_intro_bar.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q1_after	3755	charsi_act1_q1_after_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q1_after_main.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q1_early	3756	charsi_act1_q1_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q1_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q1_success	3757	charsi_act1_q1_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q1_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q2_after	3758	charsi_act1_q2_after_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q2_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q2_early	3759	charsi_act1_q2_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q2_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q2_success	3760	charsi_act1_q2_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q2_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q3_after	3761	charsi_act1_q3_after_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q3_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q3_early	3762	charsi_act1_q3_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q3_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q3_init	3763	charsi_act1_q3_init_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q3_init.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q3_success	3764	charsi_act1_q3_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q3_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q4_after_scroll	3765	charsi_act1_q4_after_scroll_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q4_after_scroll.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q4_early	3766	charsi_act1_q4_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q4_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q4_instructions	3767	charsi_act1_q4_instructions_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q4_instructions.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q4_success	3768	charsi_act1_q4_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q4_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q4_success_scroll	3769	charsi_act1_q4_success_scroll_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q4_successful_scroll.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q5_after	3770	charsi_act1_q5_after_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q5_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q5_early	3771	charsi_act1_q5_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q5_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q5_success	3772	charsi_act1_q5_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q5_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q6_after	3773	charsi_act1_q6_after_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q6_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q6_early	3774	charsi_act1_q6_early_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q6_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
charsi_act1_q6_success	3775	charsi_act1_q6_success_hd	vo/eax/dialog_sd	act1\charsi\cha_act1_q6_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_greeting_1	3776	drognan_greeting_hd1	vo/eax/dialog_sd	act2\drognan\dro_greetings.wav	1	0	0	0	0	210	210	100	100	3	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_2	3777		vo/eax/dialog_sd	act2\drognan\dro_hello.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_3	3778		vo/eax/dialog_sd	act2\drognan\dro_allowtoadvise.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_inactive_1	3779	drognan_greeting_inactive_hd1	vo/eax/dialog_sd	act2\drognan\dro_askandlearn.wav	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_inactive_2	3780		vo/eax/dialog_sd	act2\drognan\dro_approachandtrade.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_return	3781	drognan_greeting_return_hd	vo/eax/dialog_sd	act2\drognan\dro_welcomeback.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_time_1	3782	drognan_greeting_time_1_hd	vo/eax/dialog_sd	act2\drognan\dro_goodmorning.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_time_2	3783	drognan_greeting_time_2_hd	vo/eax/dialog_sd	act2\drognan\dro_goodday.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_greeting_time_3	3784	drognan_greeting_time_3_hd	vo/eax/dialog_sd	act2\drognan\dro_goodevening.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
drognan_act2_gossip_1	3785	drognan_act2_gossip_1_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_01.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_2	3786	drognan_act2_gossip_2_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_02.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_3	3787	drognan_act2_gossip_3_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_03.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_4	3788	drognan_act2_gossip_4_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_04.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_5	3789	drognan_act2_gossip_5_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_05.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_6	3790	drognan_act2_gossip_6_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_06.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_7	3791	drognan_act2_gossip_7_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_07.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_8	3792	drognan_act2_gossip_8_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_08.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_9	3793	drognan_act2_gossip_9_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_09.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_gossip_sor	3794	drognan_act2_gossip_sor_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_gossip_sor.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_intro	3795	drognan_act2_intro_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_intro.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_intro_sor	3796	drognan_act2_intro_sor_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_intro_sor.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q1_after	3797	drognan_act2_q1_after_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q1_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q1_early	3798	drognan_act2_q1_early_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q1_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q1_success	3799	drognan_act2_q1_success_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q1_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q3_after	3800	drognan_act2_q3_after_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q3_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q3_early	3801	drognan_act2_q3_early_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q3_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q3_success	3802	drognan_act2_q3_success_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q3_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q4_after	3803	drognan_act2_q4_after_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q4_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q4_early	3804	drognan_act2_q4_early_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q4_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q4_init	3805	drognan_act2_q4_init_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q4_init.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q4_success	3806	drognan_act2_q4_success_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q4_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q5_early	3807	drognan_act2_q5_early_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q5_early.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q5_success	3808	drognan_act2_q5_success_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q5_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q6_after	3809	drognan_act2_q6_after_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q6_after.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
drognan_act2_q6_success	3810	drognan_act2_q6_success_hd	vo/eax/dialog_sd	act2\drognan\dro_act2_q6_successful.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	0	1	0	0	4	0	0	255	1	0	1	1	0	-1	-1	-1	0	0	
elzix_greeting_1	3811	elzix_greeting_hd1	vo/eax/dialog_sd	act2\elzix\elz_greetings.wav	1	0	0	0	0	210	210	100	100	3	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_2	3812		vo/eax/dialog_sd	act2\elzix\elz_hello.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_3	3813		vo/eax/dialog_sd	act2\elzix\elz_hithere.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_inactive_1	3814	elzix_greeting_inactive_hd1	vo/eax/dialog_sd	act2\elzix\elz_whatchaneed.wav	1	0	0	0	0	210	210	100	100	2	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_inactive_2	3815		vo/eax/dialog_sd	act2\elzix\elz_welcometodesertrain.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_time_1	3816	elzix_greeting_time_1_hd	vo/eax/dialog_sd	act2\elzix\elz_goodmorning.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_time_2	3817	elzix_greeting_time_2_hd	vo/eax/dialog_sd	act2\elzix\elz_goodday.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
elzix_greeting_time_3	3818	elzix_greeting_time_3_hd	vo/eax/dialog_sd	act2\elzix\elz_goodevening.wav	1	0	0	0	0	210	210	100	100	0	0	0	0	0	1	0	0	0	4	0	0	255	1	0	1	0	0	-1	-1	-1	0	0	
